"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
3.187182,0.2603476,0.3621171,-0.00514362,0.01971635,-0.005126421,124.7,246,3.2,0.26564,0.36698,-9e-05,0.01984,-7e-05,0.11494,0.00621,0.05407,-3e-05,-1.65814,-3e-05,0.26567,0.08321,0.72386,0.7094,3.84532,"none",0.70905,0.70922,0.70888,"Comment",-1,-1,"Sample ID",""
3.324639,0.271707,0.3782857,-0.004977095,0.02117126,-0.004919682,124.9,248,3.3,0.277,0.38314,8e-05,0.0213,0.00013,0.11505,0.0064,0.05559,2e-05,-1.61612,3e-05,0.27696,0.08317,0.72296,0.70918,4.0117,"none",0.70902,0.7092,0.70884,"Comment",-1,-1,"Sample ID",""
3.122782,0.2543467,0.3542597,-0.004974366,0.01960023,-0.005124987,125.1,250,3.1,0.25964,0.35912,8e-05,0.01973,-7e-05,0.11479,0.00631,0.05493,3e-05,-1.71331,3e-05,0.2596,0.08298,0.72298,0.70897,3.76688,"none",0.70897,0.70917,0.70877,"Comment",-1,-1,"Sample ID",""
2.961784,0.240761,0.3359348,-0.004924847,0.01888507,-0.005024413,125.3,252,3,0.24605,0.34079,0.00013,0.01901,3e-05,0.11484,0.00641,0.05579,4e-05,-1.69333,5e-05,0.246,0.0829,0.72199,0.70877,3.57324,"none",0.70887,0.70909,0.70864,"Comment",-1,-1,"Sample ID",""
2.912926,0.2369529,0.3307281,-0.005359943,0.0182961,-0.004893158,125.5,254,2.9,0.24224,0.33559,-3e-04,0.01842,0.00016,0.11498,0.00631,0.0549,-1e-04,-1.64085,-0.00012,0.24236,0.08304,0.72185,0.70875,3.51495,"none",0.70875,0.70899,0.70851,"Comment",-1,-1,"Sample ID",""
3.077103,0.2511789,0.3501751,-0.004887885,0.01929173,-0.004976703,125.7,256,3.1,0.25647,0.35503,0.00017,0.01942,8e-05,0.11517,0.0063,0.05469,5e-05,-1.57097,7e-05,0.2564,0.08317,0.72238,0.70863,3.71361,"none",0.70863,0.70884,0.70842,"Comment",-1,-1,"Sample ID",""
3.122563,0.2547399,0.3546748,-0.004983643,0.01960893,-0.005025242,125.9,258,3.1,0.26003,0.35953,7e-05,0.01974,3e-05,0.11493,0.00631,0.05489,2e-05,-1.65997,3e-05,0.26,0.08311,0.72324,0.7088,3.76748,"none",0.70855,0.70872,0.70837,"Comment",-1,-1,"Sample ID",""
3.130081,0.2549085,0.3558156,-0.005164113,0.01980987,-0.005120144,126.1,260,3.1,0.2602,0.36067,-0.00011,0.01994,-7e-05,0.11502,0.00636,0.05527,-3e-05,-1.62656,-4e-05,0.26024,0.08299,0.72142,0.70853,3.77658,"none",0.70849,0.70864,0.70834,"Comment",-1,-1,"Sample ID",""
3.052682,0.2486261,0.3464079,-0.004900572,0.01906108,-0.005009943,126.3,262,3.1,0.25392,0.35127,0.00016,0.01919,4e-05,0.11486,0.00627,0.05462,5e-05,-1.68912,6e-05,0.25385,0.083,0.72286,0.7083,3.68264,"none",0.70844,0.70858,0.7083,"Comment",-1,-1,"Sample ID",""
2.702,0.2189952,0.3054094,-0.004448786,0.01753667,-0.004817724,126.5,264,2.7,0.22429,0.31027,0.00061,0.01766,0.00024,0.11459,0.00652,0.05693,0.00022,-1.79012,0.00024,0.22404,0.08274,0.72287,0.70815,3.25962,"none",0.7084,0.70852,0.70827,"Comment",-1,-1,"Sample ID",""
2.330846,0.1879544,0.2624443,-0.005379534,0.01477942,-0.005082875,126.7,266,2.3,0.19324,0.2673,-0.00032,0.01491,-3e-05,0.1144,0.00638,0.05576,-0.00014,-1.86086,-0.00013,0.19337,0.08276,0.72294,0.70825,2.81208,"none",0.70839,0.7085,0.70827,"Comment",-1,-1,"Sample ID",""
2.185597,0.1764317,0.2465321,-0.005174197,0.01395965,-0.005063593,126.9,268,2.2,0.18172,0.25139,-0.00012,0.01409,-1e-05,0.11473,0.00643,0.05603,-5e-05,-1.73864,-5e-05,0.18177,0.08295,0.72286,0.70834,2.63849,"none",0.70838,0.70848,0.70827,"Comment",-1,-1,"Sample ID",""
2.190768,0.1771551,0.2475259,-0.004763845,0.01406174,-0.00490969,127.1,270,2.2,0.18244,0.25238,0.00029,0.01419,0.00014,0.11491,0.00646,0.05622,0.00013,-1.6695,0.00012,0.18233,0.08301,0.72288,0.70836,2.64532,"none",0.70843,0.70859,0.70826,"Comment",-1,-1,"Sample ID",""
2.153023,0.1741034,0.2433669,-0.005054563,0.01392554,-0.005085005,127.3,272,2.2,0.17939,0.24823,0,0.01405,-3e-05,0.11499,0.00651,0.05661,0,-1.63824,0,0.17939,0.0831,0.7227,0.70832,2.60034,"none",0.70852,0.70875,0.70829,"Comment",-1,-1,"Sample ID",""
2.098506,0.1690812,0.2365727,-0.004757544,0.01343887,-0.004843845,127.5,274,2.1,0.17437,0.24143,3e-04,0.01357,0.00021,0.11474,0.00645,0.05619,0.00014,-1.73285,0.00012,0.17425,0.08281,0.72224,0.7083,2.5334,"none",0.70863,0.70887,0.70838,"Comment",-1,-1,"Sample ID",""
2.031232,0.1637266,0.2292574,-0.004799083,0.01324831,-0.005118167,127.7,276,2,0.16902,0.23412,0.00026,0.01337,-6e-05,0.11494,0.00657,0.05713,0.00013,-1.65771,1e-04,0.16891,0.08293,0.72193,0.70853,2.45329,"none",0.70867,0.70891,0.70844,"Comment",-1,-1,"Sample ID",""
2.121679,0.1714848,0.2403199,-0.005235169,0.01344177,-0.004881174,127.9,278,2.1,0.17677,0.24518,-0.00018,0.01357,0.00017,0.11525,0.00638,0.05534,-8e-05,-1.53919,-7e-05,0.17685,0.08313,0.721,0.70872,2.56292,"none",0.70866,0.7089,0.70842,"Comment",-1,-1,"Sample ID",""
2.394066,0.1945389,0.271738,-0.005059877,0.01532118,-0.005004571,128.1,280,2.4,0.19983,0.2766,0,0.01545,5e-05,0.11526,0.00644,0.05585,0,-1.53526,0,0.19983,0.08327,0.72245,0.709,2.89159,"none",0.70867,0.70891,0.70843,"Comment",-1,-1,"Sample ID",""
2.933564,0.2398901,0.3346314,-0.004928207,0.01879914,-0.005169258,128.3,282,2.9,0.24518,0.33949,0.00013,0.01893,-0.00012,0.1155,0.00644,0.05575,4e-05,-1.44418,5e-05,0.24513,0.0834,0.7222,0.70927,3.54276,"none",0.70866,0.7089,0.70841,"Comment",-1,-1,"Sample ID",""
3.99512,0.3277419,0.4567681,-0.004709692,0.02533011,-0.00491331,128.7,286,4,0.33303,0.46163,0.00035,0.02546,0.00014,0.11538,0.00636,0.05514,9e-05,-1.48914,0.00014,0.33289,0.08321,0.72143,0.70917,4.82075,"none",0.70864,0.7089,0.70838,"Comment",-1,-1,"Sample ID",""
4.00958,0.3281713,0.4565028,-0.005308966,0.02538824,-0.005125726,128.9,288,4,0.33346,0.46136,-0.00025,0.02551,-7e-05,0.1149,0.00635,0.0553,-6e-05,-1.67122,-1e-04,0.33356,0.08307,0.72278,0.70874,4.83567,"none",0.7086,0.70888,0.70832,"Comment",-1,-1,"Sample ID",""
3.54486,0.2888928,0.401918,-0.004797487,0.02264122,-0.004807912,129.1,290,3.6,0.29418,0.40678,0.00026,0.02277,0.00025,0.11457,0.00641,0.05597,7e-05,-1.79807,1e-04,0.29408,0.08283,0.7232,0.70822,4.27413,"none",0.70854,0.70883,0.70825,"Comment",-1,-1,"Sample ID",""
3.100638,0.2518969,0.3511073,-0.004920341,0.01977707,-0.00497165,129.3,292,3.1,0.25719,0.35597,0.00014,0.0199,8e-05,0.1146,0.00641,0.05591,4e-05,-1.7879,5e-05,0.25713,0.08278,0.7225,0.70843,3.73929,"none",0.70842,0.70873,0.70811,"Comment",-1,-1,"Sample ID",""
3.173686,0.2584572,0.360768,-0.004750229,0.02028669,-0.004998759,129.5,294,3.2,0.26375,0.36563,0.00031,0.02041,5e-05,0.115,0.00642,0.05583,1e-04,-1.63407,0.00012,0.26362,0.08292,0.72136,0.70822,3.829,"none",0.7083,0.70855,0.70805,"Comment",-1,-1,"Sample ID",""
3.318162,0.2713532,0.3778456,-0.005154207,0.02131502,-0.004999157,129.7,296,3.3,0.27664,0.3827,-1e-04,0.02144,5e-05,0.11514,0.00645,0.05603,-3e-05,-1.58141,-4e-05,0.27668,0.08324,0.72286,0.70812,4.00464,"none",0.70822,0.70838,0.70806,"Comment",-1,-1,"Sample ID",""
3.079639,0.2505482,0.3492674,-0.00493176,0.01945184,-0.005207949,129.9,298,3.1,0.25584,0.35413,0.00013,0.01958,-0.00015,0.11478,0.00635,0.05529,4e-05,-1.71821,5e-05,0.25579,0.08291,0.72245,0.70808,3.71478,"none",0.70819,0.70831,0.70806,"Comment",-1,-1,"Sample ID",""
2.802002,0.2273022,0.3170906,-0.004812655,0.01803218,-0.004871837,130.1,300,2.8,0.23259,0.32195,0.00024,0.01816,0.00018,0.11467,0.00647,0.0564,9e-05,-1.76009,1e-04,0.23249,0.08281,0.72245,0.70814,3.38025,"none",0.70822,0.70837,0.70808,"Comment",-1,-1,"Sample ID",""
2.546855,0.2061645,0.2878531,-0.004687972,0.01625233,-0.005056488,130.3,302,2.6,0.21145,0.29271,0.00037,0.01638,0,0.11468,0.00642,0.05595,0.00014,-1.75714,0.00015,0.21131,0.08278,0.7224,0.7078,3.0729,"none",0.70826,0.70844,0.70808,"Comment",-1,-1,"Sample ID",""
2.386527,0.1930071,0.2696892,-0.004909307,0.01525433,-0.005046293,130.5,304,2.4,0.1983,0.27455,0.00015,0.01538,1e-05,0.11477,0.00643,0.05602,6e-05,-1.72193,6e-05,0.19824,0.08287,0.72227,0.70804,2.88034,"none",0.7083,0.7085,0.7081,"Comment",-1,-1,"Sample ID",""
