"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
3.145943,0.2566025,0.3560173,-0.004553393,0.0157496,-0.005800332,119.1,752,3.2,0.2633,0.36438,0.00043,0.02045,9e-05,0.11508,0.00646,0.05612,0.00013,-1.60315,0.00017,0.26313,0.08311,0.72261,0.70868,3.81418,"none",0.70889,0.70898,0.7088,"Comment",-1,-1,"",""
3.0254,0.2462685,0.3424344,-0.004845661,0.01467254,-0.005730175,119.3,754,3,0.25297,0.35079,0.00013,0.01937,0.00016,0.11518,0.00636,0.05522,4e-05,-1.56721,5e-05,0.25292,0.08304,0.72113,0.70878,3.66876,"none",0.70886,0.70895,0.70878,"Comment",-1,-1,"",""
3.030012,0.2467208,0.3428529,-0.004869004,0.01478276,-0.00589628,119.5,756,3.1,0.25342,0.35121,0.00011,0.01948,-1e-05,0.11514,0.00639,0.05547,4e-05,-1.58118,4e-05,0.25338,0.08307,0.72156,0.70879,3.67436,"none",0.70884,0.70892,0.70875,"Comment",-1,-1,"",""
3.024089,0.246765,0.3426247,-0.004743319,0.01490178,-0.00583511,119.7,758,3,0.25347,0.35098,0.00024,0.0196,5e-05,0.11529,0.00644,0.05585,8e-05,-1.52486,9e-05,0.25337,0.08323,0.72216,0.70875,3.66832,"none",0.70879,0.70888,0.70871,"Comment",-1,-1,"",""
3.173,0.2590954,0.3595102,-0.004768608,0.0159123,-0.005963119,119.9,760,3.2,0.2658,0.36787,0.00021,0.02061,-8e-05,0.1152,0.00645,0.05603,7e-05,-1.55827,8e-05,0.26571,0.08321,0.72253,0.70898,3.84747,"none",0.70876,0.70887,0.70865,"Comment",-1,-1,"",""
3.16809,0.2583412,0.3590358,-0.005071437,0.01557609,-0.005704516,120.1,762,3.2,0.26504,0.3674,-9e-05,0.02028,0.00018,0.11523,0.00636,0.05519,-3e-05,-1.54746,-4e-05,0.26508,0.08314,0.72141,0.70905,3.84112,"none",0.70875,0.70886,0.70864,"Comment",-1,-1,"",""
3.211124,0.2623028,0.3641753,-0.004694511,0.0163523,-0.00583881,120.3,764,3.2,0.269,0.37254,0.00028,0.02105,5e-05,0.11529,0.00651,0.05651,9e-05,-1.52634,0.00011,0.26889,0.08321,0.72209,0.70878,3.89388,"none",0.70878,0.7089,0.70866,"Comment",-1,-1,"",""
3.126642,0.2549981,0.3541432,-0.004740974,0.01538771,-0.005929137,120.5,766,3.1,0.2617,0.3625,0.00024,0.02009,-4e-05,0.11519,0.00638,0.05541,8e-05,-1.56145,1e-04,0.2616,0.08313,0.72192,0.70875,3.79111,"none",0.7088,0.70893,0.70867,"Comment",-1,-1,"",""
2.773136,0.2249327,0.3126105,-0.005006802,0.01321549,-0.005946699,120.7,768,2.8,0.23163,0.32097,-3e-05,0.01791,-6e-05,0.1149,0.00641,0.05581,-1e-05,-1.67134,-1e-05,0.23164,0.08293,0.72167,0.70861,3.36394,"none",0.70885,0.70901,0.70869,"Comment",-1,-1,"",""
2.667471,0.2169017,0.3012731,-0.004974772,0.01265325,-0.005892632,120.9,770,2.7,0.2236,0.30963,0,0.01735,0,0.1152,0.00646,0.05604,0,-1.55819,0,0.2236,0.08319,0.72215,0.70844,3.23833,"none",0.7089,0.7091,0.7087,"Comment",-1,-1,"",""
2.641478,0.2146679,0.2986255,-0.004507897,0.01246366,-0.005779807,121.1,772,2.7,0.22137,0.30699,0.00047,0.01716,0.00011,0.11533,0.00645,0.05591,0.00018,-1.50898,0.00019,0.22118,0.0831,0.72111,0.70863,3.20708,"none",0.70895,0.70918,0.70871,"Comment",-1,-1,"",""
2.67375,0.2173233,0.3024008,-0.004855736,0.01264452,-0.005738949,121.3,774,2.7,0.22402,0.31076,0.00012,0.01734,0.00015,0.11535,0.00644,0.05581,5e-05,-1.50151,5e-05,0.22398,0.08314,0.72089,0.70901,3.24611,"none",0.70901,0.70926,0.70876,"Comment",-1,-1,"",""
2.881088,0.2349363,0.3262405,-0.005016572,0.01400732,-0.005969526,121.5,776,2.9,0.24164,0.3346,-4e-05,0.01871,-8e-05,0.11533,0.00645,0.05591,-1e-05,-1.51154,-1e-05,0.24165,0.08329,0.72217,0.70898,3.49632,"none",0.70907,0.70933,0.70882,"Comment",-1,-1,"",""
2.93471,0.2394824,0.3321341,-0.004610769,0.01442741,-0.005793295,121.7,778,3,0.24618,0.34049,0.00037,0.01913,9e-05,0.11523,0.00647,0.05617,0.00012,-1.54865,0.00015,0.24604,0.08326,0.72302,0.70928,3.56064,"none",0.70913,0.70936,0.7089,"Comment",-1,-1,"",""
3.100986,0.2531333,0.3516819,-0.004848037,0.01513876,-0.005771198,121.9,780,3.1,0.25983,0.36004,0.00013,0.01984,0.00012,0.11535,0.00636,0.0551,4e-05,-1.50167,5e-05,0.25978,0.08323,0.72168,0.70948,3.76092,"none",0.70919,0.70936,0.70901,"Comment",-1,-1,"",""
