"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.756391,0.1410382,0.197696,-0.004730506,0.01088559,-0.005010861,158.1,788,1.8,0.14633,0.20263,0.00034,0.01124,8e-05,0.11497,0.00638,0.05546,0.00019,-1.64489,0.00013,0.1462,0.08295,0.72216,0.70806,2.12248,"none",0.7081,0.70825,0.70795,"Comment",-1,-1,"Sample ID",""
1.827769,0.1472575,0.2061261,-0.005053001,0.01126781,-0.005108155,158.3,790,1.8,0.15255,0.21106,1e-05,0.01162,-2e-05,0.11509,0.00634,0.05506,1e-05,-1.59875,1e-05,0.15255,0.08319,0.72278,0.70811,2.20902,"none",0.70804,0.70816,0.70792,"Comment",-1,-1,"Sample ID",""
1.816463,0.1458771,0.2044806,-0.004887001,0.01155666,-0.004946395,158.5,792,1.8,0.15117,0.20941,0.00018,0.01191,0.00015,0.11491,0.00653,0.05687,1e-04,-1.67025,7e-05,0.1511,0.08291,0.72187,0.70806,2.19491,"none",0.70797,0.70807,0.70788,"Comment",-1,-1,"Sample ID",""
1.857767,0.1493129,0.2092796,-0.004744414,0.01145608,-0.005017478,158.7,794,1.9,0.15461,0.21421,0.00032,0.01181,8e-05,0.11493,0.00634,0.05513,0.00017,-1.65949,0.00013,0.15448,0.08288,0.72174,0.70812,2.24429,"none",0.70793,0.70805,0.70781,"Comment",-1,-1,"Sample ID",""
1.903111,0.1531244,0.2146543,-0.004930622,0.01179192,-0.005095137,158.9,796,1.9,0.15842,0.21959,0.00014,0.01214,0,0.11502,0.00636,0.05531,7e-05,-1.62714,5e-05,0.15836,0.08295,0.72143,0.70775,2.29923,"none",0.7079,0.70801,0.70779,"Comment",-1,-1,"Sample ID",""
1.833573,0.14717,0.2062326,-0.005262878,0.01107435,-0.00512636,159.1,798,1.8,0.15246,0.21117,-2e-04,0.01143,-3e-05,0.11479,0.00621,0.05412,-0.00011,-1.71435,-8e-05,0.15254,0.08292,0.72201,0.70779,2.21473,"none",0.70788,0.70798,0.70777,"Comment",-1,-1,"Sample ID",""
1.682016,0.1345595,0.1884959,-0.004810512,0.01034005,-0.005002588,159.3,800,1.7,0.13985,0.19343,0.00026,0.01069,9e-05,0.11459,0.00633,0.05528,0.00015,-1.79071,1e-04,0.13975,0.08279,0.72302,0.70793,2.03191,"none",0.70786,0.70795,0.70776,"Comment",-1,-1,"Sample ID",""
1.532635,0.122183,0.171338,-0.004909439,0.009628137,-0.004884561,159.5,802,1.5,0.12748,0.17627,0.00016,0.00998,0.00021,0.11456,0.00649,0.05662,1e-04,-1.80075,6e-05,0.12741,0.08281,0.72318,0.70776,1.85232,"none",0.70789,0.70804,0.70775,"Comment",-1,-1,"Sample ID",""
1.488595,0.1187393,0.1668493,-0.004980715,0.009283625,-0.005200263,159.7,804,1.5,0.12403,0.17178,9e-05,0.00964,-0.00011,0.11493,0.00645,0.0561,6e-05,-1.65947,3e-05,0.124,0.08296,0.72203,0.70762,1.80003,"none",0.70793,0.70812,0.70775,"Comment",-1,-1,"Sample ID",""
1.513143,0.1206488,0.1698856,-0.004961487,0.009243059,-0.005137167,159.9,806,1.5,0.12594,0.17482,1e-04,0.0096,-4e-05,0.11508,0.00632,0.05489,7e-05,-1.60593,4e-05,0.1259,0.08287,0.72041,0.70783,1.82948,"none",0.70799,0.70818,0.70779,"Comment",-1,-1,"Sample ID",""
