"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
3.741894,0.3059847,0.4252079,-0.00549472,0.02216441,-0.005515936,93.3,46,3.7,0.31127,0.4302,-0.00044,0.02267,-0.00038,0.11478,0.00605,0.05269,-0.00012,-1.7167,-0.00018,0.31145,0.0831,0.72356,0.70915,4.51221,"none",0.709,0.7091,0.7089,"the comment should update does it affect the plot",-1,-1,"234",""
3.701361,0.3022986,0.420432,-0.004831713,0.02233496,-0.005177122,93.5,48,3.7,0.30758,0.42542,0.00022,0.02284,-4e-05,0.11475,0.00616,0.05368,6e-05,-1.72932,9e-05,0.3075,0.08294,0.72301,0.70914,4.46312,"none",0.70902,0.7091,0.70895,"the comment should update does it affect the plot",-1,-1,"234",""
3.744602,0.3063691,0.4256419,-0.004751813,0.02274699,-0.00510509,93.7,50,3.8,0.31165,0.43063,3e-04,0.02325,3e-05,0.11482,0.0062,0.05399,8e-05,-1.70425,0.00012,0.31153,0.08306,0.72372,0.70908,4.51603,"none",0.70902,0.70909,0.70894,"the comment should update does it affect the plot",-1,-1,"234",""
3.720978,0.3041631,0.4228692,-0.004926347,0.02219213,-0.005308356,93.9,52,3.7,0.30945,0.42786,0.00013,0.02269,-0.00017,0.1148,0.00609,0.05304,3e-05,-1.71038,5e-05,0.3094,0.08302,0.72325,0.70886,4.48694,"none",0.709,0.70907,0.70893,"the comment should update does it affect the plot",-1,-1,"234",""
3.464571,0.282533,0.392746,-0.005100104,0.02070072,-0.005263574,94.1,54,3.5,0.28782,0.39773,-5e-05,0.0212,-0.00012,0.1146,0.00611,0.05331,-1e-05,-1.78559,-2e-05,0.28784,0.08294,0.72365,0.70901,4.17736,"none",0.70899,0.70906,0.70892,"the comment should update does it affect the plot",-1,-1,"234",""
3.493527,0.2852636,0.3968867,-0.004765777,0.02077311,-0.005029842,94.3,56,3.5,0.29055,0.40187,0.00029,0.02128,0.00011,0.11484,0.00608,0.05294,8e-05,-1.69643,0.00012,0.29043,0.08299,0.72299,0.70887,4.21312,"none",0.70899,0.70905,0.70892,"the comment should update does it affect the plot",-1,-1,"234",""
3.627732,0.296786,0.4127623,-0.004838022,0.021893,-0.005292803,94.5,58,3.6,0.30207,0.41775,0.00022,0.0224,-0.00015,0.11496,0.00616,0.05361,6e-05,-1.64805,9e-05,0.30199,0.08311,0.72309,0.70886,4.37587,"none",0.70897,0.70902,0.70891,"the comment should update does it affect the plot",-1,-1,"234",""
3.427581,0.2795245,0.3887219,-0.004843386,0.02035183,-0.00511827,94.7,60,3.4,0.28481,0.39371,0.00021,0.02085,2e-05,0.11466,0.00607,0.05297,6e-05,-1.76181,8e-05,0.28473,0.08292,0.7234,0.70896,4.13288,"none",0.70896,0.70901,0.70891,"the comment should update does it affect the plot",-1,-1,"234",""
3.211343,0.2615687,0.3636363,-0.004968317,0.01915476,-0.00537943,94.9,62,3.2,0.26685,0.36862,9e-05,0.01966,-0.00024,0.11457,0.00611,0.05333,3e-05,-1.79615,3e-05,0.26682,0.08293,0.72392,0.70897,3.87245,"none",0.70898,0.70903,0.70893,"the comment should update does it affect the plot",-1,-1,"234",""
3.263249,0.2663849,0.3705849,-0.004996231,0.01939064,-0.005252163,95.1,64,3.3,0.27167,0.37557,6e-05,0.01989,-0.00011,0.11488,0.00608,0.05297,2e-05,-1.67991,2e-05,0.27165,0.08309,0.72335,0.70901,3.93637,"none",0.70897,0.70902,0.70892,"the comment should update does it affect the plot",-1,-1,"234",""
3.348639,0.2732919,0.3804324,-0.004846669,0.0202594,-0.005226163,95.3,66,3.4,0.27858,0.38542,0.00021,0.02076,-9e-05,0.11489,0.00619,0.05387,6e-05,-1.67563,8e-05,0.27849,0.08302,0.72279,0.70912,4.03933,"none",0.70897,0.70902,0.70892,"the comment should update does it affect the plot",-1,-1,"234",""
3.368785,0.2752244,0.3829581,-0.005093331,0.02021125,-0.005122271,95.5,68,3.4,0.28051,0.38795,-4e-05,0.02071,2e-05,0.11495,0.00614,0.05339,-1e-05,-1.65193,-2e-05,0.28053,0.08312,0.72307,0.70894,4.06398,"none",0.709,0.70906,0.70894,"the comment should update does it affect the plot",-1,-1,"234",""
3.241447,0.2642389,0.3673604,-0.004999306,0.01918916,-0.005310149,95.7,70,3.2,0.26952,0.37235,5e-05,0.01969,-0.00017,0.11466,0.00606,0.05289,2e-05,-1.76399,2e-05,0.2695,0.08299,0.72385,0.70898,3.909,"none",0.70901,0.70907,0.70895,"the comment should update does it affect the plot",-1,-1,"234",""
3.116029,0.2535465,0.3531453,-0.004826236,0.01887529,-0.005204474,95.9,72,3.1,0.25883,0.35813,0.00023,0.01938,-7e-05,0.11471,0.00621,0.05411,7e-05,-1.74391,9e-05,0.25874,0.08288,0.72273,0.70908,3.75829,"none",0.709,0.70906,0.70893,"the comment should update does it affect the plot",-1,-1,"234",""
3.099327,0.2526809,0.3515956,-0.005256312,0.0183795,-0.00522861,96.1,74,3.1,0.25797,0.35658,-2e-04,0.01888,-9e-05,0.11483,0.00608,0.05295,-7e-05,-1.69918,-8e-05,0.25805,0.0831,0.72344,0.70889,3.73885,"none",0.70901,0.70908,0.70894,"the comment should update does it affect the plot",-1,-1,"234",""
3.17719,0.2593279,0.3610511,-0.004899097,0.01907217,-0.005140212,96.3,76,3.2,0.26461,0.36604,0.00016,0.01957,0,0.11499,0.00615,0.05348,5e-05,-1.63795,6e-05,0.26455,0.08311,0.72291,0.70887,3.83337,"none",0.70902,0.7091,0.70894,"the comment should update does it affect the plot",-1,-1,"234",""
3.101384,0.2526739,0.3520261,-0.004889448,0.01846798,-0.005182721,96.5,78,3.1,0.25796,0.35701,0.00016,0.01897,-4e-05,0.11489,0.00611,0.05314,5e-05,-1.67549,7e-05,0.25789,0.08299,0.72255,0.70916,3.74127,"none",0.70905,0.70914,0.70896,"the comment should update does it affect the plot",-1,-1,"234",""
3.11667,0.2541573,0.3536779,-0.004763408,0.01891447,-0.005151205,96.7,80,3.1,0.25944,0.35867,0.00029,0.01942,-1e-05,0.11486,0.00622,0.05414,9e-05,-1.68816,0.00012,0.25933,0.08305,0.72336,0.70904,3.76009,"none",0.70908,0.70918,0.70898,"the comment should update does it affect the plot",-1,-1,"234",""
3.132355,0.2555825,0.3554639,-0.004865458,0.01904966,-0.005266486,96.9,82,3.1,0.26087,0.36045,0.00019,0.01955,-0.00013,0.11485,0.00623,0.05424,6e-05,-1.69004,8e-05,0.26079,0.0831,0.72373,0.70888,3.77916,"none",0.70912,0.70925,0.70899,"the comment should update does it affect the plot",-1,-1,"234",""
2.76912,0.2250674,0.3135215,-0.005056868,0.01645654,-0.005258557,97.3,86,2.8,0.23035,0.31851,0,0.01696,-0.00012,0.11477,0.00611,0.05325,0,-1.7206,0,0.23035,0.08301,0.72322,0.7091,3.34095,"none",0.70917,0.7093,0.70904,"the comment should update does it affect the plot",-1,-1,"234",""
2.652975,0.2151963,0.3000325,-0.005023314,0.01589236,-0.005147636,97.5,88,2.7,0.22048,0.30502,3e-05,0.0164,-1e-05,0.11471,0.00617,0.05375,1e-05,-1.74324,1e-05,0.22047,0.08292,0.72284,0.70924,3.20087,"none",0.70921,0.70932,0.7091,"the comment should update does it affect the plot",-1,-1,"234",""
2.762833,0.2248664,0.3130926,-0.005042341,0.01638835,-0.005214735,97.7,90,2.8,0.23015,0.31808,1e-05,0.01689,-8e-05,0.11488,0.0061,0.0531,0,-1.68052,0,0.23015,0.08312,0.72357,0.70926,3.33396,"none",0.70921,0.70932,0.7091,"the comment should update does it affect the plot",-1,-1,"234",""
2.943738,0.2402262,0.3343109,-0.004735277,0.01764724,-0.005182507,97.9,92,2.9,0.24551,0.3393,0.00032,0.01815,-4e-05,0.11503,0.00615,0.05349,0.00011,-1.62452,0.00013,0.24538,0.08319,0.72359,0.70927,3.55258,"none",0.70921,0.70932,0.7091,"the comment should update does it affect the plot",-1,-1,"234",""
2.941928,0.2397403,0.3335119,-0.00489076,0.0176153,-0.005208934,98.1,94,2.9,0.24503,0.3385,0.00016,0.01812,-7e-05,0.11483,0.00615,0.05352,6e-05,-1.70043,7e-05,0.24496,0.0831,0.72386,0.70947,3.54952,"none",0.70921,0.70932,0.70911,"the comment should update does it affect the plot",-1,-1,"234",""
2.945103,0.2398436,0.3337837,-0.004753169,0.01781244,-0.005266549,98.3,96,3,0.24513,0.33877,3e-04,0.01832,-0.00013,0.11479,0.00621,0.05406,1e-04,-1.71235,0.00012,0.24501,0.08302,0.72358,0.70943,3.55321,"none",0.70918,0.70931,0.70904,"the comment should update does it affect the plot",-1,-1,"234",""
2.963571,0.2414925,0.33622,-0.005029371,0.01781512,-0.005037555,98.5,98,3,0.24678,0.34121,2e-05,0.01832,1e-04,0.1149,0.00617,0.05369,1e-05,-1.67198,1e-05,0.24677,0.0831,0.72325,0.7092,3.57588,"none",0.70913,0.70929,0.70896,"the comment should update does it affect the plot",-1,-1,"234",""
2.828311,0.2298725,0.3200319,-0.005458631,0.01652047,-0.005270155,98.7,100,2.8,0.23516,0.32502,-4e-04,0.01702,-0.00013,0.11467,0.00601,0.05238,-0.00014,-1.7585,-0.00016,0.23532,0.08303,0.72352,0.70916,3.41168,"none",0.70907,0.70925,0.70888,"the comment should update does it affect the plot",-1,-1,"234",""
2.774963,0.2256237,0.3146117,-0.004937058,0.01684112,-0.005015874,98.9,102,2.8,0.23091,0.3196,0.00012,0.01734,0.00012,0.11492,0.00624,0.05427,4e-05,-1.66341,5e-05,0.23086,0.08302,0.7225,0.70907,3.34878,"none",0.70899,0.7092,0.70878,"the comment should update does it affect the plot",-1,-1,"234",""
2.884548,0.2348681,0.327194,-0.005239749,0.01726582,-0.005249365,99.1,104,2.9,0.24015,0.33218,-0.00019,0.01777,-0.00011,0.11492,0.00615,0.05349,-6e-05,-1.66493,-7e-05,0.24023,0.08311,0.72296,0.7089,3.48074,"none",0.70888,0.70909,0.70867,"the comment should update does it affect the plot",-1,-1,"234",""
2.912,0.2371437,0.3303716,-0.004585142,0.01786896,-0.005262962,99.3,106,2.9,0.24243,0.33536,0.00047,0.01837,-0.00012,0.11493,0.0063,0.05478,0.00016,-1.66196,0.00019,0.24224,0.08302,0.7229,0.70879,3.51398,"none",0.70877,0.70897,0.70856,"the comment should update does it affect the plot",-1,-1,"234",""
2.935161,0.2388452,0.3332293,-0.005259072,0.01766534,-0.005185081,99.5,108,2.9,0.24413,0.33822,-2e-04,0.01817,-5e-05,0.11499,0.00618,0.05372,-7e-05,-1.63675,-8e-05,0.24421,0.08303,0.72182,0.7087,3.54177,"none",0.7087,0.70888,0.70852,"the comment should update does it affect the plot",-1,-1,"234",""
2.817791,0.2291251,0.3189433,-0.004781928,0.01726303,-0.004993741,99.9,112,2.8,0.23441,0.32393,0.00027,0.01777,0.00014,0.11471,0.00629,0.05484,1e-04,-1.74267,0.00011,0.2343,0.08297,0.72364,0.70868,3.3998,"none",0.70861,0.70878,0.70844,"the comment should update does it affect the plot",-1,-1,"234",""
2.804431,0.2278348,0.3177625,-0.004950971,0.01705645,-0.005060967,100.1,114,2.8,0.23312,0.32275,1e-04,0.01756,8e-05,0.11484,0.00625,0.0544,4e-05,-1.6952,4e-05,0.23308,0.08293,0.72229,0.70847,3.38383,"none",0.70853,0.70868,0.70838,"the comment should update does it affect the plot",-1,-1,"234",""
2.789927,0.2270074,0.3161743,-0.005029191,0.01687179,-0.005299537,100.3,116,2.8,0.23229,0.32116,2e-05,0.01737,-0.00016,0.11487,0.00621,0.0541,1e-05,-1.6847,1e-05,0.23228,0.08308,0.72329,0.70839,3.36676,"none",0.70846,0.70859,0.70833,"the comment should update does it affect the plot",-1,-1,"234",""
2.683342,0.2173904,0.3036152,-0.005265023,0.01609382,-0.005354604,100.5,118,2.7,0.22268,0.3086,-0.00021,0.0166,-0.00022,0.11475,0.00617,0.05378,-8e-05,-1.72924,-8e-05,0.22276,0.08283,0.72156,0.70829,3.23731,"none",0.70842,0.70853,0.7083,"the comment should update does it affect the plot",-1,-1,"234",""
2.680152,0.2176603,0.3034667,-0.004564889,0.01663579,-0.005022281,100.7,120,2.7,0.22295,0.30845,0.00049,0.01714,0.00012,0.11483,0.00638,0.05556,0.00018,-1.69853,2e-04,0.22275,0.08293,0.72278,0.70855,3.23451,"none",0.70838,0.70848,0.70829,"the comment should update does it affect the plot",-1,-1,"234",""
2.761465,0.2245296,0.313419,-0.005032368,0.01688232,-0.005085531,100.9,122,2.8,0.22982,0.31841,2e-05,0.01739,5e-05,0.11505,0.00628,0.0546,1e-05,-1.61436,1e-05,0.22981,0.08304,0.72177,0.70825,3.33307,"none",0.70837,0.70844,0.70829,"the comment should update does it affect the plot",-1,-1,"234",""
2.870523,0.2337622,0.3254991,-0.005033985,0.01739831,-0.005189786,101.1,124,2.9,0.23905,0.33049,2e-05,0.0179,-5e-05,0.11489,0.00622,0.05417,1e-05,-1.67588,1e-05,0.23904,0.0831,0.72332,0.70827,3.46396,"none",0.70838,0.70846,0.70829,"the comment should update does it affect the plot",-1,-1,"234",""
2.797558,0.2271043,0.3167914,-0.004905724,0.01720875,-0.005227034,101.3,126,2.8,0.23239,0.32178,0.00015,0.01771,-9e-05,0.11477,0.00632,0.05504,5e-05,-1.71978,6e-05,0.23233,0.08287,0.7222,0.70821,3.37539,"none",0.70843,0.70856,0.70829,"the comment should update does it affect the plot",-1,-1,"234",""
2.610716,0.2115916,0.2951391,-0.004694406,0.01592858,-0.00503799,101.5,128,2.6,0.21688,0.30013,0.00036,0.01643,1e-04,0.1147,0.00628,0.05475,0.00014,-1.74988,0.00014,0.21673,0.08283,0.72262,0.70835,3.15002,"none",0.70845,0.70858,0.70832,"the comment should update does it affect the plot",-1,-1,"234",""
2.641284,0.2143391,0.2992558,-0.004795061,0.01643629,-0.005128674,101.7,130,2.6,0.21962,0.30424,0.00026,0.01694,1e-05,0.11493,0.0064,0.05568,1e-04,-1.66241,1e-04,0.21952,0.08292,0.72187,0.70836,3.188,"none",0.70844,0.70857,0.70832,"the comment should update does it affect the plot",-1,-1,"234",""
2.825303,0.2302608,0.3210739,-0.004818489,0.01722512,-0.005002675,101.9,132,2.8,0.23555,0.32606,0.00024,0.01773,0.00014,0.11516,0.00626,0.05437,8e-05,-1.57294,9e-05,0.23545,0.08316,0.7224,0.70853,3.41056,"none",0.70846,0.70858,0.70835,"the comment should update does it affect the plot",-1,-1,"234",""
3.062801,0.2499638,0.3482889,-0.005153948,0.01882843,-0.005166599,102.1,134,3.1,0.25525,0.35328,-1e-04,0.01933,-3e-05,0.11512,0.0063,0.05472,-3e-05,-1.58968,-4e-05,0.25529,0.08319,0.72252,0.70857,3.69671,"none",0.70852,0.70864,0.70839,"the comment should update does it affect the plot",-1,-1,"234",""
3.008127,0.2448877,0.3414232,-0.005213336,0.01829438,-0.005124006,102.3,136,3,0.25017,0.34641,-0.00016,0.0188,1e-05,0.11493,0.00624,0.05426,-5e-05,-1.66147,-6e-05,0.25024,0.08302,0.72219,0.70888,3.62958,"none",0.70854,0.70865,0.70843,"the comment should update does it affect the plot",-1,-1,"234",""
2.892133,0.2351459,0.32792,-0.004711703,0.01802666,-0.005067766,102.5,138,2.9,0.24043,0.33291,0.00034,0.01853,7e-05,0.11487,0.00639,0.05566,0.00012,-1.68397,0.00014,0.24029,0.08291,0.72222,0.70853,3.48988,"none",0.7086,0.70873,0.70847,"the comment should update does it affect the plot",-1,-1,"234",""
2.853671,0.2323907,0.3235342,-0.004879963,0.01757641,-0.005170656,102.7,140,2.9,0.23768,0.32852,0.00017,0.01808,-3e-05,0.11488,0.00632,0.05503,6e-05,-1.67969,7e-05,0.23761,0.08309,0.72347,0.70848,3.44389,"none",0.70865,0.70878,0.70852,"the comment should update does it affect the plot",-1,-1,"234",""
2.8194,0.2288159,0.3196865,-0.005113723,0.01709803,-0.00512424,102.9,142,2.8,0.2341,0.32467,-6e-05,0.0176,1e-05,0.11491,0.00623,0.05421,-2e-05,-1.66771,-2e-05,0.23413,0.08286,0.72104,0.70848,3.40181,"none",0.70869,0.70883,0.70856,"the comment should update does it affect the plot",-1,-1,"234",""
3.003094,0.2451322,0.3414555,-0.004621846,0.0185319,-0.005035693,103.1,144,3,0.25042,0.34644,0.00043,0.01903,1e-04,0.11513,0.00633,0.05494,0.00014,-1.58466,0.00017,0.25025,0.08316,0.72283,0.70879,3.62483,"none",0.70872,0.70885,0.70858,"the comment should update does it affect the plot",-1,-1,"234",""
3.020651,0.2461611,0.3431849,-0.004924942,0.01852701,-0.005109088,103.3,146,3,0.25145,0.34817,0.00013,0.01903,3e-05,0.11504,0.00629,0.05466,4e-05,-1.62115,5e-05,0.2514,0.08306,0.72219,0.70843,3.64526,"none",0.70872,0.70885,0.70858,"the comment should update does it affect the plot",-1,-1,"234",""
2.990758,0.2436286,0.3389944,-0.00508291,0.01847557,-0.005272446,103.5,148,3,0.24891,0.34398,-3e-05,0.01898,-0.00013,0.11478,0.00633,0.05517,-1e-05,-1.71618,-1e-05,0.24893,0.08306,0.72363,0.70895,3.60865,"none",0.70873,0.70886,0.7086,"the comment should update does it affect the plot",-1,-1,"234",""
2.824072,0.2292175,0.3199596,-0.005045171,0.01739488,-0.004998816,103.7,150,2.8,0.2345,0.32495,1e-05,0.0179,0.00014,0.11482,0.00632,0.05508,0,-1.70303,0,0.2345,0.08286,0.72167,0.70891,3.40743,"none",0.70875,0.70887,0.70864,"the comment should update does it affect the plot",-1,-1,"234",""
2.788688,0.2271079,0.315989,-0.004978432,0.01688519,-0.005190321,103.9,152,2.8,0.23239,0.32098,8e-05,0.01739,-5e-05,0.11485,0.00622,0.05417,3e-05,-1.69053,3e-05,0.23236,0.08314,0.72402,0.70893,3.36543,"none",0.70877,0.70887,0.70866,"the comment should update does it affect the plot",-1,-1,"234",""
2.694626,0.2190406,0.3052978,-0.004972999,0.01656525,-0.005112512,104.1,154,2.7,0.22433,0.31029,8e-05,0.01707,3e-05,0.11489,0.00632,0.05501,3e-05,-1.67481,3e-05,0.22429,0.08305,0.72297,0.7088,3.25228,"none",0.70877,0.70888,0.70867,"the comment should update does it affect the plot",-1,-1,"234",""
2.650119,0.2151392,0.2997057,-0.004875715,0.01640789,-0.004956038,104.3,156,2.7,0.22043,0.30469,0.00018,0.01691,0.00018,0.11471,0.00637,0.0555,7e-05,-1.74312,7e-05,0.22035,0.08296,0.72343,0.70888,3.19809,"none",0.70884,0.70894,0.70874,"the comment should update does it affect the plot",-1,-1,"234",""
2.747211,0.2236237,0.3119554,-0.004819772,0.01685564,-0.005278071,104.5,158,2.8,0.22891,0.31694,0.00023,0.01736,-0.00014,0.11512,0.0063,0.05477,9e-05,-1.59013,9e-05,0.22882,0.08311,0.72224,0.70867,3.31634,"none",0.70884,0.70894,0.70874,"the comment should update does it affect the plot",-1,-1,"234",""
2.89834,0.2358861,0.3293322,-0.00481691,0.01776176,-0.005104264,104.7,160,2.9,0.24117,0.33432,0.00024,0.01826,3e-05,0.11511,0.00629,0.05463,8e-05,-1.59283,9e-05,0.24108,0.08301,0.72138,0.7087,3.49801,"none",0.70882,0.70893,0.70872,"the comment should update does it affect the plot",-1,-1,"234",""
3.026498,0.2467202,0.3440548,-0.005162191,0.01854718,-0.005297097,104.9,162,3,0.25201,0.34904,-0.00011,0.01905,-0.00016,0.1151,0.00628,0.05458,-4e-05,-1.59653,-4e-05,0.25205,0.08312,0.72199,0.70859,3.65265,"none",0.70884,0.70896,0.70873,"the comment should update does it affect the plot",-1,-1,"234",""
2.866103,0.2332183,0.3245137,-0.004787315,0.01749326,-0.005183994,105.1,164,2.9,0.2385,0.3295,0.00027,0.018,-5e-05,0.11472,0.00627,0.05462,9e-05,-1.73893,0.00011,0.2384,0.083,0.72383,0.70887,3.45801,"none",0.70884,0.70896,0.70873,"the comment should update does it affect the plot",-1,-1,"234",""
2.664699,0.216041,0.3010739,-0.004967276,0.01659101,-0.005110128,105.3,166,2.7,0.22133,0.30606,9e-05,0.01709,3e-05,0.1146,0.0064,0.05585,3e-05,-1.78639,3e-05,0.22129,0.08286,0.72314,0.70913,3.21516,"none",0.70883,0.70894,0.70871,"the comment should update does it affect the plot",-1,-1,"234",""
2.755277,0.2244548,0.3122973,-0.005020916,0.0169174,-0.005124831,105.5,168,2.8,0.22974,0.31729,3e-05,0.01742,1e-05,0.1149,0.00631,0.0549,1e-05,-1.67054,1e-05,0.22973,0.0832,0.72408,0.70895,3.32572,"none",0.70883,0.70895,0.70871,"the comment should update does it affect the plot",-1,-1,"234",""
2.772612,0.2254502,0.3140749,-0.005180756,0.01671077,-0.005181678,105.7,170,2.8,0.23074,0.31906,-0.00013,0.01721,-4e-05,0.11483,0.00619,0.05395,-5e-05,-1.69977,-5e-05,0.23079,0.08306,0.72317,0.70871,3.34569,"none",0.70886,0.70897,0.70874,"the comment should update does it affect the plot",-1,-1,"234",""
2.475235,0.2002548,0.2792393,-0.004905938,0.01508064,-0.005078963,105.9,172,2.5,0.20554,0.28423,0.00015,0.01558,6e-05,0.11455,0.00628,0.05483,6e-05,-1.80509,6e-05,0.20548,0.08281,0.72316,0.70912,2.98654,"none",0.70886,0.70897,0.70874,"the comment should update does it affect the plot",-1,-1,"234",""
