"RunFile_ID","Sample_ID","User_initials","Sample_Type","ShinyDate","Comment","Flag","region","Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","MA","MAp2SE","MAm2SE","RunSpeed","Raw88LowerThresh","Raw88UpperThresh","Smoother","Smooth_parameter","TrimLeft","TrimRight","Fluency","SpotSize","LaserEnergy","IntegrationTime","OutlierNum","CIoutliers","Length (um)"
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.180133,0.2604281,0.3628263,-0.003872234,0.01779704,-0.005177207,47.1,50,3.2,0.26521,0.3689,0.00048,0.02153,0.00015,0.11578,0.00676,0.05838,0.00015,-1.34054,0.00019,0.26502,0.08318,0.71892,0.70691,3.84171,0.70669,0.70685,0.70652,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.409553,0.2786219,0.3886112,-0.004020998,0.01915967,-0.005216358,47.3,52,3.4,0.2834,0.39469,0.00033,0.0229,0.00012,0.11555,0.0067,0.05801,1e-04,-1.42617,0.00013,0.28327,0.08293,0.71805,0.7071,4.11653,0.70669,0.70685,0.70653,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.50211,0.286734,0.3985482,-0.00420699,0.01968511,-0.005352216,47.5,54,3.5,0.29152,0.40462,0.00015,0.02342,-2e-05,0.11534,0.00668,0.05789,4e-05,-1.50765,6e-05,0.29146,0.08308,0.72046,0.70674,4.22773,0.70672,0.70687,0.70657,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.521159,0.2878602,0.4005452,-0.004139708,0.0200633,-0.00534502,47.7,56,3.5,0.29264,0.40662,0.00021,0.0238,-1e-05,0.11528,0.00675,0.05853,6e-05,-1.52906,9e-05,0.29256,0.08294,0.71969,0.70669,4.25025,0.70671,0.70686,0.70656,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.448233,0.2813411,0.3922254,-0.004151501,0.01931209,-0.005224046,47.9,58,3.5,0.28612,0.3983,2e-04,0.02305,0.00011,0.1153,0.00667,0.05787,6e-05,-1.51955,8e-05,0.28604,0.08281,0.71836,0.70687,4.16174,0.70671,0.70686,0.70656,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.233017,0.263602,0.3662765,-0.00431135,0.01799121,-0.00539861,48.1,60,3.2,0.26838,0.37235,4e-05,0.02173,-7e-05,0.11495,0.00671,0.05836,1e-05,-1.65188,2e-05,0.26837,0.08285,0.72078,0.70639,3.90158,0.70667,0.70682,0.70653,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.672656,0.2170501,0.3016521,-0.004295927,0.01428816,-0.005232994,48.5,64,2.7,0.22183,0.30773,6e-05,0.01803,1e-04,0.11488,0.00673,0.05858,2e-05,-1.68138,2e-05,0.22181,0.0828,0.72087,0.70628,3.22634,0.70659,0.70672,0.70647,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.647519,0.214964,0.2995605,-0.003884368,0.01417224,-0.005181807,48.7,66,2.7,0.21975,0.30564,0.00047,0.01791,0.00015,0.11518,0.00675,0.0586,0.00018,-1.56786,0.00019,0.21956,0.08274,0.71898,0.70673,3.19674,0.70649,0.7067,0.70628,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.686944,0.2185525,0.3047463,-0.00433874,0.01439187,-0.005445006,48.9,68,2.7,0.22333,0.31082,1e-05,0.01813,-0.00011,0.11542,0.00673,0.05833,1e-05,-1.47743,1e-05,0.22333,0.08293,0.71853,0.70671,3.24534,0.70638,0.70665,0.70612,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.844041,0.2320348,0.3229138,-0.004522967,0.01539335,-0.005142279,49,69,2.9,0.23682,0.32899,-0.00017,0.01913,0.00019,0.11543,0.00671,0.05815,-6e-05,-1.47266,-7e-05,0.23688,0.08311,0.71983,0.70666,3.43516,0.70626,0.70654,0.70597,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.931342,0.2391804,0.3327824,-0.003829481,0.01620275,-0.005206699,49.3,72,2.9,0.24396,0.33886,0.00052,0.01994,0.00012,0.11536,0.00679,0.05885,0.00018,-1.49943,0.00021,0.24375,0.08298,0.71995,0.70655,3.54001,0.70624,0.70652,0.70596,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.982738,0.243229,0.3388274,-0.004215425,0.01632205,-0.005444977,49.5,74,3,0.24801,0.3449,0.00014,0.02006,-0.00011,0.1154,0.00671,0.05816,5e-05,-1.48477,6e-05,0.24795,0.08296,0.71907,0.70631,3.60177,0.70627,0.70657,0.70598,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.655377,0.2152692,0.3002554,-0.00414747,0.01380533,-0.005101257,49.7,76,2.7,0.22005,0.30633,0.00021,0.01754,0.00023,0.1151,0.00659,0.05727,8e-05,-1.59771,8e-05,0.21997,0.08265,0.71834,0.70571,3.20534,0.7063,0.70662,0.70598,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.370068,0.191579,0.2674829,-0.004612566,0.01220487,-0.005267364,49.8,77,2.4,0.19636,0.27356,-0.00026,0.01594,6e-05,0.11512,0.00671,0.05828,-0.00011,-1.58725,-1e-04,0.19646,0.08268,0.7178,0.70562,2.86215,0.70633,0.70666,0.70599,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.372721,0.1921382,0.2680023,-0.003803022,0.01224591,-0.005271258,50,79,2.4,0.19692,0.27408,0.00055,0.01598,6e-05,0.11521,0.00672,0.05832,0.00023,-1.55325,0.00022,0.1967,0.08269,0.71848,0.70561,2.8656,0.70637,0.70673,0.70601,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.448585,0.1990249,0.2776807,-0.004262389,0.01302419,-0.005249267,50.3,82,2.5,0.20381,0.28376,9e-05,0.01676,8e-05,0.1156,0.00683,0.05907,4e-05,-1.40915,4e-05,0.20377,0.08301,0.71824,0.7062,2.95899,0.70637,0.70674,0.70601,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.73892,0.223445,0.3117066,-0.003980353,0.01453003,-0.00529213,50.5,84,2.7,0.22823,0.31778,0.00037,0.01827,4e-05,0.11577,0.00665,0.05748,0.00014,-1.34553,0.00015,0.22808,0.08309,0.71818,0.70663,3.30917,0.70638,0.70674,0.70602,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",2.967335,0.2424362,0.3374219,-0.004369472,0.01625244,-0.005392758,50.6,85,3,0.24722,0.3435,-2e-05,0.01999,-6e-05,0.11552,0.00672,0.0582,-1e-05,-1.43761,-1e-05,0.24722,0.08314,0.71971,0.70703,3.58416,0.70641,0.70676,0.70607,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.258411,0.2667689,0.3714745,-0.003873059,0.0182143,-0.005109651,50.8,87,3.3,0.27155,0.37755,0.00048,0.02195,0.00022,0.11565,0.00672,0.05814,0.00015,-1.38833,0.00019,0.27136,0.08312,0.71924,0.70695,3.93539,0.70647,0.70677,0.70617,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.317227,0.2709705,0.3772883,-0.004310587,0.0187089,-0.005243342,51.1,90,3.3,0.27575,0.38336,4e-05,0.02245,9e-05,0.11535,0.00675,0.05855,1e-05,-1.50042,2e-05,0.27573,0.08297,0.7193,0.70707,4.00489,0.70651,0.70677,0.70626,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.51378,0.2870845,0.3999546,-0.003984421,0.01975076,-0.005442285,51.3,92,3.5,0.29187,0.40603,0.00037,0.02349,-0.00011,0.11535,0.00667,0.05785,1e-04,-1.50117,0.00015,0.29172,0.08288,0.71883,0.70661,4.24114,0.70654,0.70678,0.70629,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.654791,0.29935,0.4166376,-0.00412645,0.02107785,-0.005053445,51.5,94,3.7,0.30413,0.42271,0.00023,0.02482,0.00028,0.11547,0.00678,0.05871,6e-05,-1.45821,9e-05,0.30404,0.08305,0.71947,0.70635,4.41248,0.70652,0.70676,0.70627,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.63616,0.2967054,0.4133842,-0.00409938,0.02049738,-0.005297367,51.7,96,3.6,0.30149,0.41946,0.00025,0.02423,3e-05,0.11516,0.00665,0.05778,7e-05,-1.57244,1e-04,0.30138,0.08275,0.71875,0.70606,4.38736,0.70646,0.70668,0.70624,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.522995,0.2876414,0.400744,-0.004168988,0.02014228,-0.005085482,51.9,98,3.5,0.29242,0.40682,0.00018,0.02388,0.00025,0.11528,0.00677,0.0587,5e-05,-1.53043,7e-05,0.29235,0.08284,0.7188,0.70618,4.25216,0.7064,0.70659,0.70622,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.476089,0.2835906,0.3953572,-0.004008825,0.01934746,-0.005298771,52.1,100,3.5,0.28837,0.40143,0.00034,0.02309,3e-05,0.11528,0.00663,0.05751,1e-04,-1.52823,0.00014,0.28823,0.08277,0.71836,0.70603,4.19496,0.70633,0.70645,0.70621,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.451697,0.2820665,0.3925379,-0.004016201,0.01973832,-0.005164768,52.3,102,3.5,0.28685,0.39861,0.00034,0.02348,0.00017,0.11528,0.00679,0.05889,1e-04,-1.52904,0.00013,0.28671,0.08292,0.71961,0.70645,4.16662,0.70629,0.70639,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.341417,0.2726665,0.3795301,-0.004214047,0.01866983,-0.005225757,52.5,104,3.3,0.27745,0.38561,0.00014,0.02241,0.00011,0.11519,0.00669,0.05811,4e-05,-1.56231,6e-05,0.27739,0.08286,0.71951,0.70642,4.03294,0.7063,0.7064,0.70619,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.508101,0.2873701,0.399819,-0.004175098,0.01966842,-0.00528174,52.7,106,3.5,0.29215,0.40589,0.00018,0.02341,5e-05,0.1155,0.00666,0.05767,5e-05,-1.44542,7e-05,0.29208,0.08311,0.71977,0.7065,4.2356,0.70637,0.70649,0.70624,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.390595,0.2764345,0.3850489,-0.004254286,0.01912165,-0.005125455,52.8,107,3.4,0.28122,0.39112,1e-04,0.02286,0.00021,0.11515,0.00673,0.05844,3e-05,-1.57856,4e-05,0.28118,0.08278,0.71899,0.70637,4.09187,0.70644,0.70659,0.70628,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.243231,0.2643377,0.3682553,-0.004079232,0.01808789,-0.005154993,53.1,110,3.2,0.26912,0.37433,0.00027,0.02183,0.00018,0.1152,0.00672,0.05831,8e-05,-1.5582,0.00011,0.26901,0.08279,0.71893,0.70635,3.91451,0.70652,0.70667,0.70637,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.32116,0.271153,0.3781767,-0.004222389,0.0185128,-0.005295132,53.3,112,3.3,0.27593,0.38425,0.00013,0.02225,4e-05,0.11549,0.00669,0.05791,4e-05,-1.45114,5e-05,0.27588,0.08292,0.71811,0.70619,4.00966,0.70656,0.70672,0.7064,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.473313,0.2838985,0.3957513,-0.004262205,0.01950069,-0.005370433,53.4,113,3.5,0.28868,0.40183,9e-05,0.02324,-4e-05,0.11549,0.00668,0.05783,3e-05,-1.4508,4e-05,0.28864,0.08296,0.71842,0.7064,4.19314,0.70661,0.70678,0.70644,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.504676,0.286575,0.3986554,-0.003965616,0.01997537,-0.005230828,53.6,115,3.5,0.29136,0.40473,0.00039,0.02371,1e-04,0.11528,0.00675,0.05859,0.00011,-1.52795,0.00015,0.2912,0.08294,0.71988,0.70676,4.23044,0.70662,0.70679,0.70645,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","Adult",3.30569,0.2697119,0.375022,-0.004277992,0.01847343,-0.005303115,53.8,117,3.3,0.27449,0.3811,8e-05,0.02221,3e-05,0.11507,0.00671,0.05828,2e-05,-1.60714,3e-05,0.27446,0.08287,0.72027,0.7069,3.98958,0.70664,0.7068,0.70648,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
"Yolo_bypass_2015_DS_01_B5","","","IsoFish",2017-07-07,"","No","none",3.40861,0.2790168,0.3882545,-0.00425262,0.0191083,-0.005225794,54.3,122,3.4,0.2838,0.39433,1e-04,0.02285,0.00011,0.11548,0.00669,0.05794,3e-05,-1.45351,4e-05,0.28376,0.0831,0.7197,0.70688,4.11566,0.70665,0.7068,0.70649,10,0.5,9.8,"Moving average",10,-1,-1,1.85,40,55,5,50,"0.975",543
